class_index,label_name,title,description,text,binary_label,pred_binary,pred_binary_label,pred_binary_score,tech_category,tech_category_score,tech_category_score_gap,top2_category,top2_score
3,Business,\$210M Fine In AOL Probe,"WASHINGTON (CBS) America Online has agreed to pay a \$210 million fine to settle a Justice Department investigation of securities fraud, a department official tells CBS News.","\$210M Fine In AOL Probe. WASHINGTON (CBS) America Online has agreed to pay a \$210 million fine to settle a Justice Department investigation of securities fraud, a department official tells CBS News.",0,1,tech,0.6745104024814345,Other Tech,0.1514473259449005,0.0053027719259262085,Security,0.1461445540189743
4,Sci/Tech,Studios Attack BitTorrent,The Motion Picture Association of America is retargeting its legal battle against file swappers by launching attacks against the server operators behind the BitTorrent and eDonkey services.,Studios Attack BitTorrent. The Motion Picture Association of America is retargeting its legal battle against file swappers by launching attacks against the server operators behind the BitTorrent and eDonkey services.,1,1,tech,0.9856542635779527,Other Tech,0.16623258590698242,0.0646553486585617,Data Engineering/Messaging,0.10157723724842072
1,World,Indonesia May Prosecute Newmont Mining (AP),"AP - Indonesia is proceeding with plans to prosecute U.S.-based Newmont Mining for allegedly polluting a bay in central Indonesia, accusing the company Wednesday of giving investigators incomplete information about its waste disposal method.","Indonesia May Prosecute Newmont Mining (AP). AP - Indonesia is proceeding with plans to prosecute U.S.-based Newmont Mining for allegedly polluting a bay in central Indonesia, accusing the company Wednesday of giving investigators incomplete information about its waste disposal method.",0,1,tech,0.5857355649429635,Other Tech,0.13248227536678314,0.04569696635007858,Security,0.08678530901670456
4,Sci/Tech,Sun Brews Java Tools Updates,"The Java Studio Enterprise 7 platform, available now, offers a collaboration feature called Code-Aware that allows distributed teams of developers in different buildings and different continents work together on projects, according to Sun.","Sun Brews Java Tools Updates. The Java Studio Enterprise 7 platform, available now, offers a collaboration feature called Code-Aware that allows distributed teams of developers in different buildings and different continents work together on projects, according to Sun.",1,1,tech,0.9968194848838976,Collaboration/Utility,0.5018619298934937,0.07790565490722656,DevOps/Automation,0.4239562749862671
4,Sci/Tech,Google takes the competition to school,"While rivals scramble to catch up on the desktop, Google plans to digitize famous libraries. Its official. Google is the most dangerous media company on the planet.","Google takes the competition to school. While rivals scramble to catch up on the desktop, Google plans to digitize famous libraries. Its official. Google is the most dangerous media company on the planet.",1,1,tech,0.999630579402212,DB/Storage,0.36729133129119873,0.04695016145706177,Other Tech,0.32034116983413696
4,Sci/Tech,Mars is more Earth-like,SAN FRANCISCO: Pictures of Earth-like clouds were captured by Nasa #39;s Mars rover on Wednesday. Reports also indicate that there #39;s a rock that doesn #39;t look like anything scientists have ever seen.,Mars is more Earth-like. SAN FRANCISCO: Pictures of Earth-like clouds were captured by Nasa #39;s Mars rover on Wednesday. Reports also indicate that there #39;s a rock that doesn #39;t look like anything scientists have ever seen.,1,1,tech,0.991960102187488,Other Tech,0.23864750564098358,0.04551899433135986,DevOps/Automation,0.19312851130962372
4,Sci/Tech,Last minute name change for Nvidia #39;s new GeForce 6200 with &lt;b&gt;...&lt;/b&gt;,PCI Express allows Nvidia to tap into system memory to save expensive on-board graphics memory and achieve high performance at the same time.,Last minute name change for Nvidia #39;s new GeForce 6200 with &lt;b&gt;...&lt;/b&gt;. PCI Express allows Nvidia to tap into system memory to save expensive on-board graphics memory and achieve high performance at the same time.,1,1,tech,0.9683257552789726,Other Tech,0.22855275869369507,0.048499926924705505,Infra/Cloud,0.18005283176898956
4,Sci/Tech,"2004 Signals More Global Warming, Extreme Weather: UN (Reuters)","Reuters - Global warming is set to continue, and\bring with it an increase in extreme weather such as hurricanes\and droughts, scientists from the United Nations' World\Meteorological Organization warned on Wednesday.","2004 Signals More Global Warming, Extreme Weather: UN (Reuters). Reuters - Global warming is set to continue, and\bring with it an increase in extreme weather such as hurricanes\and droughts, scientists from the United Nations' World\Meteorological Organization warned on Wednesday.",1,1,tech,0.9646038934784565,Other Tech,0.18138530850410461,0.0002209395170211792,Security,0.18116436898708344
4,Sci/Tech,'Nano-needle' operates on cell,"Scientists have performed a delicate surgical operation on a single living cell, using a needle that is just a few billionths of a metre wide.","'Nano-needle' operates on cell. Scientists have performed a delicate surgical operation on a single living cell, using a needle that is just a few billionths of a metre wide.",1,1,tech,0.8375807521790872,Other Tech,0.18211600184440613,0.012978136539459229,Infra/Cloud,0.1691378653049469
4,Sci/Tech,HP Shifting Last of Itanium Engineers,"Hewlett-Packard Co. (HPQ.N: Quote, Profile, Research) and Intel Corp. (INTC.O: Quote, Profile, Research) on Wednesday ended their 10-year partnership to co-develop the Itanium chip ","HP Shifting Last of Itanium Engineers. Hewlett-Packard Co. (HPQ.N: Quote, Profile, Research) and Intel Corp. (INTC.O: Quote, Profile, Research) on Wednesday ended their 10-year partnership to co-develop the Itanium chip",1,1,tech,0.9581751926426593,Other Tech,0.2753055691719055,0.06691475212574005,AI/ML,0.20839081704616547
3,Business,"Gateway Updates 4Q, Year Guidance",Gateway Inc. on Wednesday raised fourth-quarter earnings expectations as the personal computer maker freed up cash by selling preferred stock and outsourcing its warranty service plans.,"Gateway Updates 4Q, Year Guidance. Gateway Inc. on Wednesday raised fourth-quarter earnings expectations as the personal computer maker freed up cash by selling preferred stock and outsourcing its warranty service plans.",0,1,tech,0.568326332134913,Other Tech,0.2058418095111847,0.047600358724594116,Security,0.15824145078659058
4,Sci/Tech,"NEC develops CD, DVD, HD-DVD drive prototype","KAWASAKI, JAPAN - Engineers at NEChave developed a prototype optical disc drive that supports the new HD-DVD format and is also compatible with CD and DVD formats, they said Wednesday.","NEC develops CD, DVD, HD-DVD drive prototype. KAWASAKI, JAPAN - Engineers at NEChave developed a prototype optical disc drive that supports the new HD-DVD format and is also compatible with CD and DVD formats, they said Wednesday.",1,1,tech,0.9839187298380746,Other Tech,0.14157602190971375,0.01780875027179718,DevOps/Automation,0.12376727163791656
4,Sci/Tech,Nokia To Use Holograms To Thwart Battery Counterfeiters,"Hologram labels will help customers identify original Nokia batteries, thus ensuring the safe use of handsets, says Nokia. All new batteries will come with a holographic image and an authentication code hidden under it.","Nokia To Use Holograms To Thwart Battery Counterfeiters. Hologram labels will help customers identify original Nokia batteries, thus ensuring the safe use of handsets, says Nokia. All new batteries will come with a holographic image and an authentication code hidden under it.",1,1,tech,0.9085081584417111,Other Tech,0.12297655642032623,0.029068723320961,Infra/Cloud,0.09390783309936523
4,Sci/Tech,Scientist Uses Whey to Protect Food (AP),"AP - Oxygen, water, seeping oils  #151; they're all out to get your food, turning sweet nuts sour and tasty confections rancid. Food scientist John Krochta is fighting back with an unlikely weapon, edible food coatings derived from whey, the dairy byproduct favored by protein-conscious athletes and Miss Muffet.","Scientist Uses Whey to Protect Food (AP). AP - Oxygen, water, seeping oils #151; they're all out to get your food, turning sweet nuts sour and tasty confections rancid. Food scientist John Krochta is fighting back with an unlikely weapon, edible food coatings derived from whey, the dairy byproduct favored by protein-conscious athletes and Miss Muffet.",1,1,tech,0.9614367042226142,Other Tech,0.15166166424751282,0.010387986898422241,AI/ML,0.14127367734909058
4,Sci/Tech,Elements of Web Hosting,Elements of Web Hosting\\When you first start out trying to get a site on the Internet everything seems so confusing. Obtuse acronyms flow freely through the 'Beginner Friendly' information sites and definitions can be hard to come across. The main reason for this is that the Internet and the process ...,Elements of Web Hosting. Elements of Web Hosting\\When you first start out trying to get a site on the Internet everything seems so confusing. Obtuse acronyms flow freely through the 'Beginner Friendly' information sites and definitions can be hard to come across. The main reason for this is that the Internet and the process ...,1,1,tech,0.998268109877797,DB/Storage,0.31931260228157043,0.04069092869758606,Infra/Cloud,0.2786216735839844
3,Business,UTC buys Kidde for 1.4bn,UK fire equipment manufacturer Kidde agrees a 1.4bn takeover by US manufacturer United Technologies.,UTC buys Kidde for 1.4bn. UK fire equipment manufacturer Kidde agrees a 1.4bn takeover by US manufacturer United Technologies.,0,1,tech,0.5579336606617694,Other Tech,0.13177397847175598,0.030466511845588684,Other Tech,0.1013074666261673
